amfi_code,scheme_name,expense_ratio_pct,cagr_1yr,cagr_3yr,cagr_5yr,sharpe_ratio,sortino_ratio,max_drawdown,var_95,cvar_95,alpha,beta,r_squared,score_3yr_ret,score_sharpe,score_alpha,score_expense,score_max_dd,composite_score
118634,Nippon India Small Cap Fund - Regular - Growth,1.53,0.15811221971300937,0.07248002533762121,0.16361396476593382,0.4564261243061777,0.7593103107066205,-0.2334488614483311,-0.025438111458963106,-0.032304072697818535,0.1780020912356628,0.009128170084160643,2.1652540535309433e-05,39.30392071839949,49.135112168243396,54.765563505589924,10.091743119266045,55.699867033007195,42.11181512988931
119120,SBI Magnum Gilt Fund - Regular Plan - Growth,0.77,0.055219955107626895,0.05913772991980504,0.05885271270380055,-0.17572336328229415,-0.29220634613009644,-0.04328728923970093,-0.003938283121850805,-0.005013693153022244,0.055762723198290544,0.01199067259412252,0.0015125909089770038,36.42058187431865,17.17514899941004,9.851873575842339,79.81651376146789,91.93734652969053,38.35654824450581
118636,Nippon India Gilt Securities Fund - Regular - Growth,0.55,0.10454939683040276,0.03828361901239585,0.053131554027608274,-0.30601321923949243,-0.5264477441439438,-0.08316361763638702,-0.003804146068944347,-0.004918918420478294,0.05096267106480351,-0.008492388448091663,0.0007517236479419266,31.91390096558902,10.588006117194409,8.088218735086388,100.0,84.33845251606422,37.272660817599004
101208,ABSL Liquid Fund - Regular - Growth,0.79,0.0723664530138024,0.06315130287745907,0.06504429821332125,-0.41722938246152713,-0.8599882960465483,-0.0016224980244717857,-0.0002686575130400159,-0.0004220820655857685,0.06084211292226629,0.0013273169546884336,0.0011372885066654283,37.28793568788384,4.96518343024613,11.718163779708949,77.98165137614679,99.87705274824764,36.45626230111525
100025,HDFC Short Term Debt Fund - Regular - Growth,0.56,0.03704968580461343,0.039024959738822806,0.04455091155784441,-0.5154378235861931,-0.8560302343201754,-0.04308263824636349,-0.003793246199522682,-0.004993763020560281,0.043189313078713834,-0.0161756408512603,0.0028405259230331616,32.07410851955695,0.0,5.232099663909422,99.08256880733946,91.97634513539676,34.72867232328956
120842,Kotak Emerging Equity Fund - Regular - Growth,1.56,0.2250195657587366,0.06902588140180677,0.06696806255006482,0.08727318479040212,0.14318971047142431,-0.24003511326274884,-0.01821853045255608,-0.02272497526268088,0.0785865149291694,0.0006475555544426223,2.1680882047852433e-07,38.55746240134851,30.471624208143513,18.237884738043583,7.339449541284391,54.44478083281998,29.378117234523806
119599,SBI Small Cap Fund - Direct Plan - Growth,0.72,0.1394780335518997,-0.011676548884575366,0.02053064146209893,-0.049101169454301964,-0.08104211157829276,-0.5257422117012851,-0.02685943514961382,-0.03238412245049217,0.050572431452751046,0.007680982959652939,1.569136051566456e-05,21.117251045682213,23.576863673794136,7.944835296383801,84.40366972477065,0.0,26.478908750145557
119092,Axis Bluechip Fund - Regular - Growth,1.64,0.016091186722522632,0.012286032984341722,0.0636349475771898,0.04524532299034367,0.0772693998927021,-0.1440161790933726,-0.013749592076363814,-0.017327870956436054,0.0697017081135713,-0.019608739866468203,0.0003271012706382065,26.295688559129566,28.346796233800344,14.973392579678697,0.0,72.74229550859656,25.24431369298435
101207,ABSL Small Cap Fund - Regular - Growth,1.53,-0.23986031710270628,-0.04693651885181194,0.07933120999915699,0.17048069518831582,0.2899434627844258,-0.3544691649336603,-0.026021248221061066,-0.03245905898704435,0.10820454812152297,-0.0598558458646006,0.0008913255212776544,13.497389705189,34.67839653003907,29.12026396241622,10.091743119266045,32.638053253824616,23.32043562982208
100016,HDFC Top 100 Fund - Regular Plan - Growth,1.55,-0.02224270997710287,0.010306975687293773,0.026352458116335464,-0.18765046878624,-0.32689151971851854,-0.24734440880673303,-0.014363639988111142,-0.01806020763217176,0.03622082583927385,-0.025909405765861097,0.0005251371285968871,25.86800407152481,16.572143128012335,2.6717095033850105,8.256880733944943,53.05191031574343,18.981502045803612
102886,UTI Mid Cap Fund - Regular - Growth,1.51,-0.16797480944407306,-0.009514413663362364,0.0117093879842316,-0.1947073805832031,-0.32845657532234623,-0.2800112356639287,-0.01922028344426503,-0.023250860269221213,0.028949366251249286,-0.06147606747188305,0.0019026976610313695,21.584499616805456,16.215362579194625,0.0,11.926605504587148,46.82686992135396,17.00086834766376
119095,Axis Small Cap Fund - Regular - Growth,1.38,-0.427976145588544,-0.109394027509082,0.015204552427132478,-0.0679256784693741,-0.11460687214622653,-0.5167775370852656,-0.02618842440959035,-0.03166729360598028,0.045680128064692294,0.013291723470735522,4.655269963997599e-05,0.0,22.625141610254733,6.147285121334256,23.853211009174316,1.7083220801100403,10.634556286217686
